"video_id","word","n","totalVideo","freqVideo","date","title","viewCount","likeCount","dislikeCount","commentCount","source","totalSource","freqSource","tf","idf","tf_idf"
"4IG0freUoog","rhobh's",1,1,1,2018-03-26,"RHOBH's Erika Jayne Works 24 Hours at Vogue",332078,7520,352,455,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"4IG0freUoog","vogue",1,1,1,2018-03-26,"RHOBH's Erika Jayne Works 24 Hours at Vogue",332078,7520,352,455,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"9_2vkVA8p-8","2018",1,1,1,2018-02-12,"Victoria Beckham Takes You Behind the Scenes of Her Fall 2018 Show | Vogue",135927,2514,45,66,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.89037175789616,-0.00116125823941188
"9_2vkVA8p-8","beckham",1,1,1,2018-02-12,"Victoria Beckham Takes You Behind the Scenes of Her Fall 2018 Show | Vogue",135927,2514,45,66,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"9_2vkVA8p-8","fall",1,1,1,2018-02-12,"Victoria Beckham Takes You Behind the Scenes of Her Fall 2018 Show | Vogue",135927,2514,45,66,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.87180217690159,-0.000752029801888948
"9_2vkVA8p-8","scenes",1,1,1,2018-02-12,"Victoria Beckham Takes You Behind the Scenes of Her Fall 2018 Show | Vogue",135927,2514,45,66,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"9_2vkVA8p-8","takes",1,1,1,2018-02-12,"Victoria Beckham Takes You Behind the Scenes of Her Fall 2018 Show | Vogue",135927,2514,45,66,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.70474809223843,-0.000684912853450553
"9_2vkVA8p-8","victoria",1,1,1,2018-02-12,"Victoria Beckham Takes You Behind the Scenes of Her Fall 2018 Show | Vogue",135927,2514,45,66,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.38629436111989,-0.000556968405431856
"9_2vkVA8p-8","vogue",1,1,1,2018-02-12,"Victoria Beckham Takes You Behind the Scenes of Her Fall 2018 Show | Vogue",135927,2514,45,66,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"ANZU0_nm7xI","ep",1,1,1,2017-08-01,"Singer Lizzo’s Beauty Secret Is Also the Name of Her New EP | Beauty Secrets | Vogue",122504,2962,91,109,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
"ANZU0_nm7xI","lizzo’s",1,1,1,2017-08-01,"Singer Lizzo’s Beauty Secret Is Also the Name of Her New EP | Beauty Secrets | Vogue",122504,2962,91,109,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ANZU0_nm7xI","secret",1,1,1,2017-08-01,"Singer Lizzo’s Beauty Secret Is Also the Name of Her New EP | Beauty Secrets | Vogue",122504,2962,91,109,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.0517849478033,-0.00162787663632113
"ANZU0_nm7xI","secrets",1,1,1,2017-08-01,"Singer Lizzo’s Beauty Secret Is Also the Name of Her New EP | Beauty Secrets | Vogue",122504,2962,91,109,"Vogue",2423,0.000412711514651259,0.000401767778224186,-3.15700042115011,-0.0012683810450583
"ANZU0_nm7xI","singer",1,1,1,2017-08-01,"Singer Lizzo’s Beauty Secret Is Also the Name of Her New EP | Beauty Secrets | Vogue",122504,2962,91,109,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
"ANZU0_nm7xI","vogue",1,1,1,2017-08-01,"Singer Lizzo’s Beauty Secret Is Also the Name of Her New EP | Beauty Secrets | Vogue",122504,2962,91,109,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"c1wWgQOkBho","cat",1,1,1,2017-03-08,"The Egyptian Cat-Eye Is Easier Than It Looks | Vogue",252767,5393,105,167,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"c1wWgQOkBho","easier",1,1,1,2017-03-08,"The Egyptian Cat-Eye Is Easier Than It Looks | Vogue",252767,5393,105,167,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
"c1wWgQOkBho","egyptian",1,1,1,2017-03-08,"The Egyptian Cat-Eye Is Easier Than It Looks | Vogue",252767,5393,105,167,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"c1wWgQOkBho","eye",1,1,1,2017-03-08,"The Egyptian Cat-Eye Is Easier Than It Looks | Vogue",252767,5393,105,167,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.09861228866811,-0.000441387018347975
"c1wWgQOkBho","vogue",1,1,1,2017-03-08,"The Egyptian Cat-Eye Is Easier Than It Looks | Vogue",252767,5393,105,167,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"Cp5292MZ3po","kylie",1,1,1,2018-06-27,"Kylie Minogue Gets Ready For Pride | Vogue",93084,3698,117,202,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.693147180559945,-0.000278484202715928
"Cp5292MZ3po","minogue",1,1,1,2018-06-27,"Kylie Minogue Gets Ready For Pride | Vogue",93084,3698,117,202,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"Cp5292MZ3po","pride",1,1,1,2018-06-27,"Kylie Minogue Gets Ready For Pride | Vogue",93084,3698,117,202,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"Cp5292MZ3po","ready",1,1,1,2018-06-27,"Kylie Minogue Gets Ready For Pride | Vogue",93084,3698,117,202,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.70805020110221,-0.0010880073126164
"Cp5292MZ3po","vogue",1,1,1,2018-06-27,"Kylie Minogue Gets Ready For Pride | Vogue",93084,3698,117,202,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"cPfxnrgXsVo","24",1,1,1,2017-06-28,"Crystals, Cocktails, and Karaoke: 24 Hours With Supermodel Miranda Kerr | Vogue",660505,10721,377,332,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.50407739677627,-0.000604289833980022
"cPfxnrgXsVo","cocktails",1,1,1,2017-06-28,"Crystals, Cocktails, and Karaoke: 24 Hours With Supermodel Miranda Kerr | Vogue",660505,10721,377,332,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"cPfxnrgXsVo","crystals",1,1,1,2017-06-28,"Crystals, Cocktails, and Karaoke: 24 Hours With Supermodel Miranda Kerr | Vogue",660505,10721,377,332,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"cPfxnrgXsVo","hours",1,1,1,2017-06-28,"Crystals, Cocktails, and Karaoke: 24 Hours With Supermodel Miranda Kerr | Vogue",660505,10721,377,332,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.6094379124341,-0.000646620294268421
"cPfxnrgXsVo","karaoke",1,1,1,2017-06-28,"Crystals, Cocktails, and Karaoke: 24 Hours With Supermodel Miranda Kerr | Vogue",660505,10721,377,332,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"cPfxnrgXsVo","kerr",1,1,1,2017-06-28,"Crystals, Cocktails, and Karaoke: 24 Hours With Supermodel Miranda Kerr | Vogue",660505,10721,377,332,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"cPfxnrgXsVo","miranda",1,1,1,2017-06-28,"Crystals, Cocktails, and Karaoke: 24 Hours With Supermodel Miranda Kerr | Vogue",660505,10721,377,332,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.916290731874155,-0.000368136091552493
"cPfxnrgXsVo","supermodel",1,1,1,2017-06-28,"Crystals, Cocktails, and Karaoke: 24 Hours With Supermodel Miranda Kerr | Vogue",660505,10721,377,332,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.14006616349627,-0.000859809627760655
"cPfxnrgXsVo","vogue",1,1,1,2017-06-28,"Crystals, Cocktails, and Karaoke: 24 Hours With Supermodel Miranda Kerr | Vogue",660505,10721,377,332,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"doUdRCrK80E","73",1,1,1,2017-10-11,"73 Questions With Daisy Ridley | Vogue",4887631,108329,3473,12809,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.70805020110221,-0.0010880073126164
"doUdRCrK80E","daisy",1,1,1,2017-10-11,"73 Questions With Daisy Ridley | Vogue",4887631,108329,3473,12809,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"doUdRCrK80E","questions",1,1,1,2017-10-11,"73 Questions With Daisy Ridley | Vogue",4887631,108329,3473,12809,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.7408400239252,-0.00110118120688035
"doUdRCrK80E","ridley",1,1,1,2017-10-11,"73 Questions With Daisy Ridley | Vogue",4887631,108329,3473,12809,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"doUdRCrK80E","vogue",1,1,1,2017-10-11,"73 Questions With Daisy Ridley | Vogue",4887631,108329,3473,12809,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"e2A7qA-2JrM","2018",1,1,1,2018-05-08,"Michael B. Jordan on His High Expectations for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",822165,24852,73,1354,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.89037175789616,-0.00116125823941188
"e2A7qA-2JrM","expectations",1,1,1,2018-05-08,"Michael B. Jordan on His High Expectations for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",822165,24852,73,1354,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"e2A7qA-2JrM","jordan",1,1,1,2018-05-08,"Michael B. Jordan on His High Expectations for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",822165,24852,73,1354,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"e2A7qA-2JrM","koshy",1,1,1,2018-05-08,"Michael B. Jordan on His High Expectations for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",822165,24852,73,1354,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.77258872223978,-0.00111393681086371
"e2A7qA-2JrM","liza",1,1,1,2018-05-08,"Michael B. Jordan on His High Expectations for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",822165,24852,73,1354,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.77258872223978,-0.00111393681086371
"e2A7qA-2JrM","michael",1,1,1,2018-05-08,"Michael B. Jordan on His High Expectations for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",822165,24852,73,1354,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"e2A7qA-2JrM","vogue",1,1,1,2018-05-08,"Michael B. Jordan on His High Expectations for the Met Gala | Met Gala 2018 With Liza Koshy | Vogue",822165,24852,73,1354,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"ea0b6f6aNWE","24",1,1,1,2017-06-11,"24 Hours With Broadway Actress Denée Benton",79462,2991,17,80,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.50407739677627,-0.000604289833980022
"ea0b6f6aNWE","actress",1,1,1,2017-06-11,"24 Hours With Broadway Actress Denée Benton",79462,2991,17,80,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"ea0b6f6aNWE","benton",1,1,1,2017-06-11,"24 Hours With Broadway Actress Denée Benton",79462,2991,17,80,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ea0b6f6aNWE","broadway",1,1,1,2017-06-11,"24 Hours With Broadway Actress Denée Benton",79462,2991,17,80,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ea0b6f6aNWE","denée",1,1,1,2017-06-11,"24 Hours With Broadway Actress Denée Benton",79462,2991,17,80,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ea0b6f6aNWE","hours",1,1,1,2017-06-11,"24 Hours With Broadway Actress Denée Benton",79462,2991,17,80,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.6094379124341,-0.000646620294268421
"eE5vFvt0DN0","1920s",1,1,1,2017-02-16,"Sarah Jessica Parker Narrates the 1920s in Vogue  | Vogue by the Decade",76328,3261,13,52,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"eE5vFvt0DN0","decade",1,1,1,2017-02-16,"Sarah Jessica Parker Narrates the 1920s in Vogue  | Vogue by the Decade",76328,3261,13,52,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.916290731874155,-0.000368136091552493
"eE5vFvt0DN0","jessica",1,1,1,2017-02-16,"Sarah Jessica Parker Narrates the 1920s in Vogue  | Vogue by the Decade",76328,3261,13,52,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.50407739677627,-0.000604289833980022
"eE5vFvt0DN0","narrates",1,1,1,2017-02-16,"Sarah Jessica Parker Narrates the 1920s in Vogue  | Vogue by the Decade",76328,3261,13,52,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.916290731874155,-0.000368136091552493
"eE5vFvt0DN0","parker",1,1,1,2017-02-16,"Sarah Jessica Parker Narrates the 1920s in Vogue  | Vogue by the Decade",76328,3261,13,52,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.09861228866811,-0.000441387018347975
"eE5vFvt0DN0","sarah",1,1,1,2017-02-16,"Sarah Jessica Parker Narrates the 1920s in Vogue  | Vogue by the Decade",76328,3261,13,52,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.25276296849537,-0.00050331979449392
"Euw0MHS_f6Y","2018",1,1,1,2018-02-11,"Inside Alexander Wang's Fall 2018 Show | Vogue",143431,4858,58,132,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.89037175789616,-0.00116125823941188
"Euw0MHS_f6Y","alexander",1,1,1,2018-02-11,"Inside Alexander Wang's Fall 2018 Show | Vogue",143431,4858,58,132,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
"Euw0MHS_f6Y","fall",1,1,1,2018-02-11,"Inside Alexander Wang's Fall 2018 Show | Vogue",143431,4858,58,132,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.87180217690159,-0.000752029801888948
"Euw0MHS_f6Y","inside",1,1,1,2018-02-11,"Inside Alexander Wang's Fall 2018 Show | Vogue",143431,4858,58,132,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.79175946922805,-0.000719871221063903
"Euw0MHS_f6Y","vogue",1,1,1,2018-02-11,"Inside Alexander Wang's Fall 2018 Show | Vogue",143431,4858,58,132,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"Euw0MHS_f6Y","wang's",1,1,1,2018-02-11,"Inside Alexander Wang's Fall 2018 Show | Vogue",143431,4858,58,132,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"G9f0eHBm1cM","angels",1,1,1,2017-11-27,"How the Victoria’s Secret Angels Get Runway Ready | Vogue",220058,4859,61,155,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.30258509299405,-0.000925104496984349
"G9f0eHBm1cM","ready",1,1,1,2017-11-27,"How the Victoria’s Secret Angels Get Runway Ready | Vogue",220058,4859,61,155,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.70805020110221,-0.0010880073126164
"G9f0eHBm1cM","runway",1,1,1,2017-11-27,"How the Victoria’s Secret Angels Get Runway Ready | Vogue",220058,4859,61,155,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.2512917986065,-0.000904496504060464
"G9f0eHBm1cM","secret",1,1,1,2017-11-27,"How the Victoria’s Secret Angels Get Runway Ready | Vogue",220058,4859,61,155,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.0517849478033,-0.00162787663632113
"G9f0eHBm1cM","victoria’s",1,1,1,2017-11-27,"How the Victoria’s Secret Angels Get Runway Ready | Vogue",220058,4859,61,155,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.01638302075239,-0.00161365328274503
"G9f0eHBm1cM","vogue",1,1,1,2017-11-27,"How the Victoria’s Secret Angels Get Runway Ready | Vogue",220058,4859,61,155,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"gZOTWh145Dw","2018",1,1,1,2018-05-08,"Kendall Jenner Gets Ready for the 2018 Met Gala | Vogue",2443717,39463,3399,1409,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.89037175789616,-0.00116125823941188
"gZOTWh145Dw","gala",1,1,1,2018-05-08,"Kendall Jenner Gets Ready for the 2018 Met Gala | Vogue",2443717,39463,3399,1409,"Vogue",2423,0.000412711514651259,0.000401767778224186,-3.46573590279973,-0.00139242101357964
"gZOTWh145Dw","jenner",1,1,1,2018-05-08,"Kendall Jenner Gets Ready for the 2018 Met Gala | Vogue",2443717,39463,3399,1409,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.79175946922805,-0.000719871221063903
"gZOTWh145Dw","kendall",1,1,1,2018-05-08,"Kendall Jenner Gets Ready for the 2018 Met Gala | Vogue",2443717,39463,3399,1409,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.70474809223843,-0.000684912853450553
"gZOTWh145Dw","met",1,1,1,2018-05-08,"Kendall Jenner Gets Ready for the 2018 Met Gala | Vogue",2443717,39463,3399,1409,"Vogue",2423,0.000412711514651259,0.000401767778224186,-3.46573590279973,-0.00139242101357964
"gZOTWh145Dw","ready",1,1,1,2018-05-08,"Kendall Jenner Gets Ready for the 2018 Met Gala | Vogue",2443717,39463,3399,1409,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.70805020110221,-0.0010880073126164
"gZOTWh145Dw","vogue",1,1,1,2018-05-08,"Kendall Jenner Gets Ready for the 2018 Met Gala | Vogue",2443717,39463,3399,1409,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"H4q0K561WXs","73",1,1,1,2016-01-19,"73 Questions With Derek Zoolander",2393129,34399,1816,1751,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.70805020110221,-0.0010880073126164
"H4q0K561WXs","derek",1,1,1,2016-01-19,"73 Questions With Derek Zoolander",2393129,34399,1816,1751,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"H4q0K561WXs","questions",1,1,1,2016-01-19,"73 Questions With Derek Zoolander",2393129,34399,1816,1751,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.7408400239252,-0.00110118120688035
"H4q0K561WXs","zoolander",1,1,1,2016-01-19,"73 Questions With Derek Zoolander",2393129,34399,1816,1751,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"HbAH3XzRRRc","adele",1,1,1,2016-05-24,"Cannes Winner Xavier Dolan Talks Adele and Movies Without Happy Endings",81731,2113,13,58,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"HbAH3XzRRRc","cannes",1,1,1,2016-05-24,"Cannes Winner Xavier Dolan Talks Adele and Movies Without Happy Endings",81731,2113,13,58,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"HbAH3XzRRRc","dolan",1,1,1,2016-05-24,"Cannes Winner Xavier Dolan Talks Adele and Movies Without Happy Endings",81731,2113,13,58,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"HbAH3XzRRRc","endings",1,1,1,2016-05-24,"Cannes Winner Xavier Dolan Talks Adele and Movies Without Happy Endings",81731,2113,13,58,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"HbAH3XzRRRc","happy",1,1,1,2016-05-24,"Cannes Winner Xavier Dolan Talks Adele and Movies Without Happy Endings",81731,2113,13,58,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"HbAH3XzRRRc","movies",1,1,1,2016-05-24,"Cannes Winner Xavier Dolan Talks Adele and Movies Without Happy Endings",81731,2113,13,58,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"HbAH3XzRRRc","talks",1,1,1,2016-05-24,"Cannes Winner Xavier Dolan Talks Adele and Movies Without Happy Endings",81731,2113,13,58,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
