"video_id","word","n","totalVideo","freqVideo","date","title","viewCount","likeCount","dislikeCount","commentCount","source"
"BOQ-wZQhZZo","73",1,1,1,2017-11-28,"73 Questions With Michael B. Jordan | Vogue",5108261,162232,1203,6712,"Vogue"
"BOQ-wZQhZZo","jordan",1,1,1,2017-11-28,"73 Questions With Michael B. Jordan | Vogue",5108261,162232,1203,6712,"Vogue"
"BOQ-wZQhZZo","michael",1,1,1,2017-11-28,"73 Questions With Michael B. Jordan | Vogue",5108261,162232,1203,6712,"Vogue"
"BOQ-wZQhZZo","questions",1,1,1,2017-11-28,"73 Questions With Michael B. Jordan | Vogue",5108261,162232,1203,6712,"Vogue"
"BOQ-wZQhZZo","vogue",1,1,1,2017-11-28,"73 Questions With Michael B. Jordan | Vogue",5108261,162232,1203,6712,"Vogue"
"CchqGSPNvns","73",1,1,1,2016-12-19,"73 Questions With Neil Patrick Harris | Vogue",3727029,78945,1050,2846,"Vogue"
"CchqGSPNvns","harris",1,1,1,2016-12-19,"73 Questions With Neil Patrick Harris | Vogue",3727029,78945,1050,2846,"Vogue"
"CchqGSPNvns","neil",1,1,1,2016-12-19,"73 Questions With Neil Patrick Harris | Vogue",3727029,78945,1050,2846,"Vogue"
"CchqGSPNvns","patrick",1,1,1,2016-12-19,"73 Questions With Neil Patrick Harris | Vogue",3727029,78945,1050,2846,"Vogue"
"CchqGSPNvns","questions",1,1,1,2016-12-19,"73 Questions With Neil Patrick Harris | Vogue",3727029,78945,1050,2846,"Vogue"
"CchqGSPNvns","vogue",1,1,1,2016-12-19,"73 Questions With Neil Patrick Harris | Vogue",3727029,78945,1050,2846,"Vogue"
"DjLr06pne6Q","beauty",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue"
"DjLr06pne6Q","bed",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue"
"DjLr06pne6Q","jorja",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue"
"DjLr06pne6Q","ready",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue"
"DjLr06pne6Q","secrets",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue"
"DjLr06pne6Q","smith",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue"
"DjLr06pne6Q","vogue",1,1,1,2018-06-12,"Jorja Smith Gets Ready for Bed | Beauty Secrets | Vogue",926268,48215,396,1115,"Vogue"
"EVe6zujlnvI","1980s",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue"
"EVe6zujlnvI","age",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue"
"EVe6zujlnvI","defying",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue"
"EVe6zujlnvI","routine",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue"
"EVe6zujlnvI","secrets",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue"
"EVe6zujlnvI","spectacular",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue"
"EVe6zujlnvI","supermodel’s",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue"
"EVe6zujlnvI","vogue",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue"
"EVe6zujlnvI","watch",1,1,1,2017-04-25,"Watch This 1980s Supermodel’s Spectacular Age-Defying Beauty Routine | Beauty Secrets | Vogue",7494355,239680,3022,11920,"Vogue"
"GUwlbrSqDIs","applies",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue"
"GUwlbrSqDIs","beauty",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue"
"GUwlbrSqDIs","day",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue"
"GUwlbrSqDIs","glowing",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue"
"GUwlbrSqDIs","kerr",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue"
"GUwlbrSqDIs","makeup",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue"
"GUwlbrSqDIs","miranda",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue"
"GUwlbrSqDIs","secrets",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue"
"GUwlbrSqDIs","vogue",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue"
"GUwlbrSqDIs","wedding",1,1,1,2017-07-17,"Miranda Kerr Applies Her Glowing Wedding Day Makeup | Beauty Secrets | Vogue",4440976,61588,1273,1510,"Vogue"
"HvPbH30KWLE","24",1,1,1,2018-01-25,"24 Hours With BTS in L.A. | Vogue",2332875,283052,1262,13461,"Vogue"
"HvPbH30KWLE","bts",1,1,1,2018-01-25,"24 Hours With BTS in L.A. | Vogue",2332875,283052,1262,13461,"Vogue"
"HvPbH30KWLE","hours",1,1,1,2018-01-25,"24 Hours With BTS in L.A. | Vogue",2332875,283052,1262,13461,"Vogue"
"HvPbH30KWLE","l.a",1,1,1,2018-01-25,"24 Hours With BTS in L.A. | Vogue",2332875,283052,1262,13461,"Vogue"
"HvPbH30KWLE","vogue",1,1,1,2018-01-25,"24 Hours With BTS in L.A. | Vogue",2332875,283052,1262,13461,"Vogue"
"I8ktbz585t4","16",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue"
"I8ktbz585t4","beauty",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue"
"I8ktbz585t4","jessica",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue"
"I8ktbz585t4","jung",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue"
"I8ktbz585t4","pop",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue"
"I8ktbz585t4","secrets",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue"
"I8ktbz585t4","star",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue"
"I8ktbz585t4","steps",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue"
"I8ktbz585t4","vogue",1,1,1,2016-08-01,"16 Steps to Looking Like a K-Pop Star With Jessica Jung | Beauty Secrets | Vogue",4439001,121073,2189,4942,"Vogue"
"iynyZLWqjQ8","ashley",1,1,1,2016-11-09,"Ashley Graham's Red Carpet Beauty Look | Beauty Secrets | Vogue",1221057,26221,275,561,"Vogue"
"iynyZLWqjQ8","carpet",1,1,1,2016-11-09,"Ashley Graham's Red Carpet Beauty Look | Beauty Secrets | Vogue",1221057,26221,275,561,"Vogue"
"iynyZLWqjQ8","graham's",1,1,1,2016-11-09,"Ashley Graham's Red Carpet Beauty Look | Beauty Secrets | Vogue",1221057,26221,275,561,"Vogue"
"iynyZLWqjQ8","red",1,1,1,2016-11-09,"Ashley Graham's Red Carpet Beauty Look | Beauty Secrets | Vogue",1221057,26221,275,561,"Vogue"
"iynyZLWqjQ8","secrets",1,1,1,2016-11-09,"Ashley Graham's Red Carpet Beauty Look | Beauty Secrets | Vogue",1221057,26221,275,561,"Vogue"
"iynyZLWqjQ8","vogue",1,1,1,2016-11-09,"Ashley Graham's Red Carpet Beauty Look | Beauty Secrets | Vogue",1221057,26221,275,561,"Vogue"
"KONe4SNFA64","10",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue"
"KONe4SNFA64","beauty",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue"
"KONe4SNFA64","epic",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue"
"KONe4SNFA64","guide",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue"
"KONe4SNFA64","makeup",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue"
"KONe4SNFA64","minute",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue"
"KONe4SNFA64","rihanna's",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue"
"KONe4SNFA64","secrets",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue"
"KONe4SNFA64","vogue",1,1,1,2018-05-03,"Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue",13476763,745060,7810,30993,"Vogue"
"KXLFx2bmzUc","24",1,1,1,2018-05-17,"24 Hours With Cole Sprouse | Vogue",2033838,105468,1222,3319,"Vogue"
"KXLFx2bmzUc","cole",1,1,1,2018-05-17,"24 Hours With Cole Sprouse | Vogue",2033838,105468,1222,3319,"Vogue"
"KXLFx2bmzUc","hours",1,1,1,2018-05-17,"24 Hours With Cole Sprouse | Vogue",2033838,105468,1222,3319,"Vogue"
"KXLFx2bmzUc","sprouse",1,1,1,2018-05-17,"24 Hours With Cole Sprouse | Vogue",2033838,105468,1222,3319,"Vogue"
"KXLFx2bmzUc","vogue",1,1,1,2018-05-17,"24 Hours With Cole Sprouse | Vogue",2033838,105468,1222,3319,"Vogue"
"lokFoo_QD8c","adriana",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue"
"lokFoo_QD8c","beauty",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue"
"lokFoo_QD8c","lima",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue"
"lokFoo_QD8c","night",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue"
"lokFoo_QD8c","ready",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue"
"lokFoo_QD8c","secrets",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue"
"lokFoo_QD8c","vogue",1,1,1,2017-09-19,"Adriana Lima Gets Ready for a Night Out | Beauty Secrets | Vogue",2616721,41076,1048,1843,"Vogue"
"LywjNA4xajw","celebrities",1,1,1,2018-05-09,"Met Gala Celebrities' Night at the Museum | Vogue",2098867,99293,1988,4556,"Vogue"
"LywjNA4xajw","gala",1,1,1,2018-05-09,"Met Gala Celebrities' Night at the Museum | Vogue",2098867,99293,1988,4556,"Vogue"
"LywjNA4xajw","met",1,1,1,2018-05-09,"Met Gala Celebrities' Night at the Museum | Vogue",2098867,99293,1988,4556,"Vogue"
"LywjNA4xajw","museum",1,1,1,2018-05-09,"Met Gala Celebrities' Night at the Museum | Vogue",2098867,99293,1988,4556,"Vogue"
"LywjNA4xajw","night",1,1,1,2018-05-09,"Met Gala Celebrities' Night at the Museum | Vogue",2098867,99293,1988,4556,"Vogue"
"LywjNA4xajw","vogue",1,1,1,2018-05-09,"Met Gala Celebrities' Night at the Museum | Vogue",2098867,99293,1988,4556,"Vogue"
"M84oouivF7k","24",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue"
"M84oouivF7k","cabello",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue"
"M84oouivF7k","camila",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue"
"M84oouivF7k","headlining",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue"
"M84oouivF7k","hours",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue"
"M84oouivF7k","inside",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue"
"M84oouivF7k","tour",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue"
"M84oouivF7k","vogue",1,1,1,2018-04-18,"24 Hours With Camila Cabello: Inside Her First Headlining Tour | Vogue",1053585,38948,644,1495,"Vogue"
"MOiZg2378YI","angel",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue"
"MOiZg2378YI","class",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue"
"MOiZg2378YI","glowing",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue"
"MOiZg2378YI","jasmine",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue"
"MOiZg2378YI","master",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue"
"MOiZg2378YI","secret",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue"
"MOiZg2378YI","skin",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue"
"MOiZg2378YI","teaches",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue"
"MOiZg2378YI","tookes",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue"
"MOiZg2378YI","victoria’s",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue"
"MOiZg2378YI","vogue",1,1,1,2017-12-05,"Victoria’s Secret Angel Jasmine Tookes Teaches a Master Class in Glowing Skin | Vogue",1416701,32826,328,704,"Vogue"
"nRafaCcfrcI","73",1,1,1,2017-11-16,"73 Questions With Liza Koshy | Vogue",12708708,655338,7387,29270,"Vogue"
"nRafaCcfrcI","koshy",1,1,1,2017-11-16,"73 Questions With Liza Koshy | Vogue",12708708,655338,7387,29270,"Vogue"
"nRafaCcfrcI","liza",1,1,1,2017-11-16,"73 Questions With Liza Koshy | Vogue",12708708,655338,7387,29270,"Vogue"
"nRafaCcfrcI","questions",1,1,1,2017-11-16,"73 Questions With Liza Koshy | Vogue",12708708,655338,7387,29270,"Vogue"
"nRafaCcfrcI","vogue",1,1,1,2017-11-16,"73 Questions With Liza Koshy | Vogue",12708708,655338,7387,29270,"Vogue"
"rfmXkhBieXA","jenner",1,1,1,2017-08-22,"Kendall Jenner Shares Her Morning Beauty Routine | Beauty Secrets | Vogue",12808708,232136,10115,6745,"Vogue"
"rfmXkhBieXA","kendall",1,1,1,2017-08-22,"Kendall Jenner Shares Her Morning Beauty Routine | Beauty Secrets | Vogue",12808708,232136,10115,6745,"Vogue"
"rfmXkhBieXA","morning",1,1,1,2017-08-22,"Kendall Jenner Shares Her Morning Beauty Routine | Beauty Secrets | Vogue",12808708,232136,10115,6745,"Vogue"
"rfmXkhBieXA","routine",1,1,1,2017-08-22,"Kendall Jenner Shares Her Morning Beauty Routine | Beauty Secrets | Vogue",12808708,232136,10115,6745,"Vogue"
"rfmXkhBieXA","secrets",1,1,1,2017-08-22,"Kendall Jenner Shares Her Morning Beauty Routine | Beauty Secrets | Vogue",12808708,232136,10115,6745,"Vogue"
"rfmXkhBieXA","shares",1,1,1,2017-08-22,"Kendall Jenner Shares Her Morning Beauty Routine | Beauty Secrets | Vogue",12808708,232136,10115,6745,"Vogue"
"rfmXkhBieXA","vogue",1,1,1,2017-08-22,"Kendall Jenner Shares Her Morning Beauty Routine | Beauty Secrets | Vogue",12808708,232136,10115,6745,"Vogue"
"RWc8V-iKJ7s","beauty",1,1,1,2016-05-16,"Margot Robbie’s Beauty Routine Is Psychotically Perfect | Vogue",7889293,142745,3911,5778,"Vogue"
"RWc8V-iKJ7s","margot",1,1,1,2016-05-16,"Margot Robbie’s Beauty Routine Is Psychotically Perfect | Vogue",7889293,142745,3911,5778,"Vogue"
"RWc8V-iKJ7s","perfect",1,1,1,2016-05-16,"Margot Robbie’s Beauty Routine Is Psychotically Perfect | Vogue",7889293,142745,3911,5778,"Vogue"
"RWc8V-iKJ7s","psychotically",1,1,1,2016-05-16,"Margot Robbie’s Beauty Routine Is Psychotically Perfect | Vogue",7889293,142745,3911,5778,"Vogue"
"RWc8V-iKJ7s","robbie’s",1,1,1,2016-05-16,"Margot Robbie’s Beauty Routine Is Psychotically Perfect | Vogue",7889293,142745,3911,5778,"Vogue"
"RWc8V-iKJ7s","routine",1,1,1,2016-05-16,"Margot Robbie’s Beauty Routine Is Psychotically Perfect | Vogue",7889293,142745,3911,5778,"Vogue"
"RWc8V-iKJ7s","vogue",1,1,1,2016-05-16,"Margot Robbie’s Beauty Routine Is Psychotically Perfect | Vogue",7889293,142745,3911,5778,"Vogue"
"SynVdC540nw","73",1,1,1,2018-06-14,"73 Questions With Gisele Bündchen (ft. Tom Brady) | Vogue",1629083,45408,831,2863,"Vogue"
"SynVdC540nw","brady",1,1,1,2018-06-14,"73 Questions With Gisele Bündchen (ft. Tom Brady) | Vogue",1629083,45408,831,2863,"Vogue"
"SynVdC540nw","bündchen",1,1,1,2018-06-14,"73 Questions With Gisele Bündchen (ft. Tom Brady) | Vogue",1629083,45408,831,2863,"Vogue"
"SynVdC540nw","ft",1,1,1,2018-06-14,"73 Questions With Gisele Bündchen (ft. Tom Brady) | Vogue",1629083,45408,831,2863,"Vogue"
"SynVdC540nw","gisele",1,1,1,2018-06-14,"73 Questions With Gisele Bündchen (ft. Tom Brady) | Vogue",1629083,45408,831,2863,"Vogue"
"SynVdC540nw","questions",1,1,1,2018-06-14,"73 Questions With Gisele Bündchen (ft. Tom Brady) | Vogue",1629083,45408,831,2863,"Vogue"
"SynVdC540nw","tom",1,1,1,2018-06-14,"73 Questions With Gisele Bündchen (ft. Tom Brady) | Vogue",1629083,45408,831,2863,"Vogue"
"SynVdC540nw","vogue",1,1,1,2018-06-14,"73 Questions With Gisele Bündchen (ft. Tom Brady) | Vogue",1629083,45408,831,2863,"Vogue"
"t5uVXqNLMDc","5",1,1,1,2018-04-24,"Hailey Baldwin’s 5-Step Guide to Faking a California Glow | Beauty Secrets | Vogue",3398514,93051,3116,2444,"Vogue"
"t5uVXqNLMDc","baldwin’s",1,1,1,2018-04-24,"Hailey Baldwin’s 5-Step Guide to Faking a California Glow | Beauty Secrets | Vogue",3398514,93051,3116,2444,"Vogue"
"t5uVXqNLMDc","beauty",1,1,1,2018-04-24,"Hailey Baldwin’s 5-Step Guide to Faking a California Glow | Beauty Secrets | Vogue",3398514,93051,3116,2444,"Vogue"
"t5uVXqNLMDc","california",1,1,1,2018-04-24,"Hailey Baldwin’s 5-Step Guide to Faking a California Glow | Beauty Secrets | Vogue",3398514,93051,3116,2444,"Vogue"
"t5uVXqNLMDc","faking",1,1,1,2018-04-24,"Hailey Baldwin’s 5-Step Guide to Faking a California Glow | Beauty Secrets | Vogue",3398514,93051,3116,2444,"Vogue"
"t5uVXqNLMDc","glow",1,1,1,2018-04-24,"Hailey Baldwin’s 5-Step Guide to Faking a California Glow | Beauty Secrets | Vogue",3398514,93051,3116,2444,"Vogue"
"t5uVXqNLMDc","guide",1,1,1,2018-04-24,"Hailey Baldwin’s 5-Step Guide to Faking a California Glow | Beauty Secrets | Vogue",3398514,93051,3116,2444,"Vogue"
"t5uVXqNLMDc","hailey",1,1,1,2018-04-24,"Hailey Baldwin’s 5-Step Guide to Faking a California Glow | Beauty Secrets | Vogue",3398514,93051,3116,2444,"Vogue"
"t5uVXqNLMDc","secrets",1,1,1,2018-04-24,"Hailey Baldwin’s 5-Step Guide to Faking a California Glow | Beauty Secrets | Vogue",3398514,93051,3116,2444,"Vogue"
"t5uVXqNLMDc","step",1,1,1,2018-04-24,"Hailey Baldwin’s 5-Step Guide to Faking a California Glow | Beauty Secrets | Vogue",3398514,93051,3116,2444,"Vogue"
"t5uVXqNLMDc","vogue",1,1,1,2018-04-24,"Hailey Baldwin’s 5-Step Guide to Faking a California Glow | Beauty Secrets | Vogue",3398514,93051,3116,2444,"Vogue"
"vgzcRdJHCck","beauty",1,1,1,2018-06-20,"Riverdale Star Lili Reinhart's Guide to Fresh-Faced Makeup | Beauty Secrets | Vogue",1915685,113815,924,2754,"Vogue"
"vgzcRdJHCck","faced",1,1,1,2018-06-20,"Riverdale Star Lili Reinhart's Guide to Fresh-Faced Makeup | Beauty Secrets | Vogue",1915685,113815,924,2754,"Vogue"
"vgzcRdJHCck","fresh",1,1,1,2018-06-20,"Riverdale Star Lili Reinhart's Guide to Fresh-Faced Makeup | Beauty Secrets | Vogue",1915685,113815,924,2754,"Vogue"
"vgzcRdJHCck","guide",1,1,1,2018-06-20,"Riverdale Star Lili Reinhart's Guide to Fresh-Faced Makeup | Beauty Secrets | Vogue",1915685,113815,924,2754,"Vogue"
"vgzcRdJHCck","lili",1,1,1,2018-06-20,"Riverdale Star Lili Reinhart's Guide to Fresh-Faced Makeup | Beauty Secrets | Vogue",1915685,113815,924,2754,"Vogue"
"vgzcRdJHCck","makeup",1,1,1,2018-06-20,"Riverdale Star Lili Reinhart's Guide to Fresh-Faced Makeup | Beauty Secrets | Vogue",1915685,113815,924,2754,"Vogue"
"vgzcRdJHCck","reinhart's",1,1,1,2018-06-20,"Riverdale Star Lili Reinhart's Guide to Fresh-Faced Makeup | Beauty Secrets | Vogue",1915685,113815,924,2754,"Vogue"
"vgzcRdJHCck","riverdale",1,1,1,2018-06-20,"Riverdale Star Lili Reinhart's Guide to Fresh-Faced Makeup | Beauty Secrets | Vogue",1915685,113815,924,2754,"Vogue"
"vgzcRdJHCck","secrets",1,1,1,2018-06-20,"Riverdale Star Lili Reinhart's Guide to Fresh-Faced Makeup | Beauty Secrets | Vogue",1915685,113815,924,2754,"Vogue"
"vgzcRdJHCck","star",1,1,1,2018-06-20,"Riverdale Star Lili Reinhart's Guide to Fresh-Faced Makeup | Beauty Secrets | Vogue",1915685,113815,924,2754,"Vogue"
"vgzcRdJHCck","vogue",1,1,1,2018-06-20,"Riverdale Star Lili Reinhart's Guide to Fresh-Faced Makeup | Beauty Secrets | Vogue",1915685,113815,924,2754,"Vogue"
